# ReportTitle: Squalicum Creek Computed Discharge (cfs),,,
# Time-series Label: Computed Discharge Squalicum Creek,,,
# Location: West Street,,,
# UTC offset: (UTC-08:00) i.e. PST,,,
# Value units: ft^3/s,,,
# Value parameter: Discharge,,,
Data Source: City of Bellingham / Public Works / Operations / Plants / Laboratory,,,
Station Location:,"Lat/Lon hddd° mm' ss.s"" (NAD83)",,
1/9/2021 1:00,96.7,,
1/9/2021 1:15,96.2,,
1/9/2021 1:30,95.4,,
1/9/2021 1:45,93.8,,
1/9/2021 2:00,94.4,,
1/9/2021 2:15,94.4,,
1/9/2021 2:30,95.3,,
1/9/2021 2:45,93.6,,
1/9/2021 3:00,94.1,,
1/9/2021 3:15,94.1,,
1/9/2021 3:30,92.8,,
1/9/2021 3:45,94.0,,
1/9/2021 4:00,92.6,,
1/9/2021 4:15,91.5,,
1/9/2021 4:30,93.7,,
1/9/2021 4:45,92.5,,
1/9/2021 5:00,92.1,,
1/9/2021 5:15,90.3,,
1/9/2021 5:30,90.2,,
1/9/2021 5:45,89.3,,
1/9/2021 6:00,91.2,,
1/9/2021 6:15,90.7,,
1/9/2021 6:30,88.7,,
1/9/2021 6:45,90.4,,
1/9/2021 7:00,88.7,,
1/9/2021 7:15,88.6,,
1/9/2021 7:30,89.9,,
1/9/2021 7:45,89.3,,
1/9/2021 8:00,88.4,,
1/9/2021 8:15,89.3,,
1/9/2021 8:30,87.0,,
1/9/2021 8:45,86.8,,
1/9/2021 9:00,88.1,,
1/9/2021 9:15,86.9,,
1/9/2021 9:30,89.4,,
1/9/2021 9:45,87.6,,
1/9/2021 10:00,86.9,,
1/9/2021 10:15,88.0,,
1/9/2021 10:30,86.2,,
1/9/2021 10:45,87.0,,
1/9/2021 11:00,83.2,,
1/9/2021 11:15,81.9,,
1/9/2021 11:30,81.4,,
1/9/2021 11:45,84.1,,
1/9/2021 12:00,85.4,,
1/9/2021 12:15,84.8,,
1/9/2021 12:30,84.8,,
1/9/2021 12:45,85.1,,
1/9/2021 13:00,82.3,,
1/9/2021 13:15,84.8,,
1/9/2021 13:30,83.5,,
1/9/2021 13:45,84.0,,
1/9/2021 14:00,82.4,,
1/9/2021 14:15,80.0,,
1/9/2021 14:30,80.9,,
1/9/2021 14:45,81.2,,
1/9/2021 15:00,81.0,,
1/9/2021 15:15,82.1,,
1/9/2021 15:30,77.9,,
1/9/2021 15:45,81.8,,
1/9/2021 16:00,76.4,,
1/9/2021 16:15,78.4,,
1/9/2021 16:30,78.6,,
1/9/2021 16:45,78.3,,
1/9/2021 17:00,77.9,,
1/9/2021 17:15,77.0,,
1/9/2021 17:30,76.3,,
1/9/2021 17:45,76.6,,
1/9/2021 18:00,75.0,,
1/9/2021 18:15,76.6,,
1/9/2021 18:30,75.8,,
1/9/2021 18:45,77.3,,
1/9/2021 19:00,76.3,,
1/9/2021 19:15,75.8,,
1/9/2021 19:30,75.9,,
1/9/2021 19:45,74.2,,
1/9/2021 20:00,77.4,,
1/9/2021 20:15,72.5,,
1/9/2021 20:30,76.5,,
1/9/2021 20:45,73.8,,
1/9/2021 21:00,71.9,,
1/9/2021 21:15,71.5,,
1/9/2021 21:30,70.8,,
1/9/2021 21:45,75.1,,
1/9/2021 22:00,75.4,,
1/9/2021 22:15,74.0,,
1/9/2021 22:30,73.0,,
1/9/2021 22:45,73.0,,
1/9/2021 23:00,72.4,,
1/9/2021 23:15,72.2,,
1/9/2021 23:30,73.0,,
1/9/2021 23:45,72.8,,
1/10/2021 0:00,72.9,,
1/10/2021 0:15,71.2,,
1/10/2021 0:30,70.9,,
1/10/2021 0:45,70.2,,
1/10/2021 1:00,70.5,,
1/10/2021 1:15,69.3,,
1/10/2021 1:30,71.1,,
1/10/2021 1:45,70.0,,
1/10/2021 2:00,70.9,,
1/10/2021 2:15,70.2,,
1/10/2021 2:30,67.4,,
1/10/2021 2:45,66.1,,
1/10/2021 3:00,66.1,,
1/10/2021 3:15,68.8,,
1/10/2021 3:30,66.6,,
1/10/2021 3:45,68.1,,
1/10/2021 4:00,66.7,,
1/10/2021 4:15,66.0,,
1/10/2021 4:30,67.0,,
1/10/2021 4:45,66.7,,
1/10/2021 5:00,66.0,,
1/10/2021 5:15,66.9,,
1/10/2021 5:30,67.0,,
1/10/2021 5:45,66.2,,
1/10/2021 6:00,65.8,,
1/10/2021 6:15,68.4,,
1/10/2021 6:30,65.4,,
1/10/2021 6:45,67.4,,
1/10/2021 7:00,70.5,,
1/10/2021 7:15,70.7,,
1/10/2021 7:30,71.1,,
1/10/2021 7:45,68.4,,
1/10/2021 8:00,70.2,,
1/10/2021 8:15,67.5,,
1/10/2021 8:30,69.5,,
1/10/2021 8:45,69.4,,
1/10/2021 9:00,65.9,,
1/10/2021 9:15,67.3,,
1/10/2021 9:30,67.6,,
1/10/2021 9:45,68.8,,
1/10/2021 10:00,66.7,,
1/10/2021 10:15,65.8,,
1/10/2021 10:30,66.2,,
1/10/2021 10:45,63.9,,
1/10/2021 11:00,64.9,,
1/10/2021 11:15,67.6,,
1/10/2021 11:30,63.8,,
1/10/2021 11:45,65.8,,
1/10/2021 12:00,67.7,,
1/10/2021 12:15,67.5,,
1/10/2021 12:30,66.1,,
1/10/2021 12:45,63.1,,
1/10/2021 13:00,65.9,,
1/10/2021 13:15,65.1,,
1/10/2021 13:30,63.6,,
1/10/2021 13:45,65.4,,
1/10/2021 14:00,65.2,,
1/10/2021 14:15,66.7,,
1/10/2021 14:30,63.2,,
1/10/2021 14:45,67.2,,
1/10/2021 15:00,65.6,,
1/10/2021 15:15,64.1,,
1/10/2021 15:30,65.1,,
1/10/2021 15:45,65.7,,
1/10/2021 16:00,64.7,,
1/10/2021 16:15,63.8,,
1/10/2021 16:30,65.1,,
1/10/2021 16:45,63.4,,
1/10/2021 17:00,68.5,,
1/10/2021 17:15,62.0,,
1/10/2021 17:30,63.4,,
1/10/2021 17:45,63.5,,
1/10/2021 18:00,62.2,,
1/10/2021 18:15,62.1,,
1/10/2021 18:30,62.4,,
1/10/2021 18:45,61.7,,
1/10/2021 19:00,62.0,,
1/10/2021 19:15,61.8,,
1/10/2021 19:30,62.3,,
1/10/2021 19:45,61.3,,
1/10/2021 20:00,61.2,,
1/10/2021 20:15,61.3,,
1/10/2021 20:30,61.7,,
1/10/2021 20:45,60.9,,
1/10/2021 21:00,60.9,,
1/10/2021 21:15,60.4,,
1/10/2021 21:30,60.7,,
1/10/2021 21:45,60.3,,
1/10/2021 22:00,60.3,,
1/10/2021 22:15,60.1,,
1/10/2021 22:30,59.8,,
1/10/2021 22:45,59.4,,
1/10/2021 23:00,59.4,,
1/10/2021 23:15,59.2,,
1/10/2021 23:30,59.0,,
1/10/2021 23:45,59.0,,
1/11/2021 0:00,59.2,,
1/11/2021 0:15,58.6,,
1/11/2021 0:30,58.4,,
1/11/2021 0:45,57.8,,
1/11/2021 1:00,58.4,,
1/11/2021 1:15,58.0,,
1/11/2021 1:30,57.0,,
1/11/2021 1:45,57.0,,
1/11/2021 2:00,56.8,,
1/11/2021 2:15,57.2,,
1/11/2021 2:30,57.7,,
1/11/2021 2:45,56.5,,
1/11/2021 3:00,56.2,,
1/11/2021 3:15,57.5,,
1/11/2021 3:30,56.5,,
1/11/2021 3:45,55.8,,
1/11/2021 4:00,56.3,,
1/11/2021 4:15,56.0,,
1/11/2021 4:30,56.1,,
1/11/2021 4:45,55.9,,
1/11/2021 5:00,55.6,,
1/11/2021 5:15,56.1,,
1/11/2021 5:30,55.3,,
1/11/2021 5:45,54.4,,
1/11/2021 6:00,54.4,,
1/11/2021 6:15,54.7,,
1/11/2021 6:30,54.4,,
1/11/2021 6:45,54.2,,
1/11/2021 7:00,53.5,,
1/11/2021 7:15,54.2,,
1/11/2021 7:30,53.6,,
1/11/2021 7:45,53.9,,
1/11/2021 8:00,56.9,,
1/11/2021 8:15,65.4,,
1/11/2021 8:30,74.9,,
1/11/2021 8:45,92.8,,
1/11/2021 9:00,95.9,,
1/11/2021 9:15,96.4,,
1/11/2021 9:30,90.4,,
1/11/2021 9:45,87.5,,
1/11/2021 10:00,85.7,,
1/11/2021 10:15,80.8,,
1/11/2021 10:30,81.4,,
1/11/2021 10:45,76.0,,
1/11/2021 11:00,76.6,,
1/11/2021 11:15,74.6,,
1/11/2021 11:30,72.7,,
1/11/2021 11:45,72.6,,
1/11/2021 12:00,77.1,,
1/11/2021 12:15,77.5,,
1/11/2021 12:30,79.2,,
1/11/2021 12:45,80.3,,
1/11/2021 13:00,81.0,,
1/11/2021 13:15,84.0,,
1/11/2021 13:30,83.8,,
1/11/2021 13:45,86.4,,
1/11/2021 14:00,87.3,,
1/11/2021 14:15,87.6,,
1/11/2021 14:30,87.8,,
1/11/2021 14:45,90.3,,
1/11/2021 15:00,89.1,,
1/11/2021 15:15,89.6,,
1/11/2021 15:30,89.0,,
1/11/2021 15:45,91.9,,
1/11/2021 16:00,90.0,,
1/11/2021 16:15,92.7,,
1/11/2021 16:30,91.2,,
1/11/2021 16:45,91.4,,
1/11/2021 17:00,91.8,,
1/11/2021 17:15,91.4,,
1/11/2021 17:30,91.0,,
1/11/2021 17:45,90.5,,
1/11/2021 18:00,89.9,,
1/11/2021 18:15,89.7,,
1/11/2021 18:30,88.6,,
1/11/2021 18:45,90.7,,
1/11/2021 19:00,95.9,,
1/11/2021 19:15,100.7,,
1/11/2021 19:30,106.6,,
1/11/2021 19:45,111.1,,
1/11/2021 20:00,107.7,,
1/11/2021 20:15,109.6,,
1/11/2021 20:30,110.8,,
1/11/2021 20:45,109.6,,
1/11/2021 21:00,110.4,,
1/11/2021 21:15,110.8,,
1/11/2021 21:30,108.1,,
1/11/2021 21:45,110.4,,
1/11/2021 22:00,107.9,,
1/11/2021 22:15,109.0,,
1/11/2021 22:30,108.0,,
1/11/2021 22:45,107.1,,
1/11/2021 23:00,107.4,,
1/11/2021 23:15,109.5,,
1/11/2021 23:30,108.2,,
1/11/2021 23:45,108.9,,
1/12/2021 0:00,111.0,,
1/12/2021 0:15,111.9,,
1/12/2021 0:30,112.8,,
1/12/2021 0:45,115.3,,
1/12/2021 1:00,115.8,,
1/12/2021 1:15,115.5,,
1/12/2021 1:30,118.1,,
1/12/2021 1:45,118.9,,
1/12/2021 2:00,120.5,,
1/12/2021 2:15,120.9,,
1/12/2021 2:30,127.9,,
1/12/2021 2:45,129.9,,
1/12/2021 3:00,133.3,,
1/12/2021 3:15,135.3,,
1/12/2021 3:30,139.7,,
1/12/2021 3:45,141.0,,
1/12/2021 4:00,137.7,,
1/12/2021 4:15,136.3,,
1/12/2021 4:30,136.0,,
1/12/2021 4:45,134.4,,
1/12/2021 5:00,135.2,,
1/12/2021 5:15,135.2,,
1/12/2021 5:30,135.0,,
1/12/2021 5:45,135.8,,
1/12/2021 6:00,137.7,,
1/12/2021 6:15,134.8,,
1/12/2021 6:30,136.6,,
1/12/2021 6:45,136.8,,
1/12/2021 7:00,136.6,,
1/12/2021 7:15,136.5,,
1/12/2021 7:30,136.4,,
1/12/2021 7:45,138.6,,
1/12/2021 8:00,141.4,,
1/12/2021 8:15,141.2,,
1/12/2021 8:30,141.3,,
1/12/2021 8:45,140.7,,
1/12/2021 9:00,142.5,,
1/12/2021 9:15,142.1,,
1/12/2021 9:30,143.5,,
1/12/2021 9:45,144.4,,
1/12/2021 10:00,145.6,,
1/12/2021 10:15,145.7,,
1/12/2021 10:30,146.9,,
1/12/2021 10:45,151.4,,
1/12/2021 11:00,150.4,,
1/12/2021 11:15,154.3,,
1/12/2021 11:30,152.3,,
1/12/2021 11:45,152.0,,
1/12/2021 12:00,150.9,,
1/12/2021 12:15,149.5,,
1/12/2021 12:30,151.5,,
1/12/2021 12:45,153.7,,
1/12/2021 13:00,150.9,,
1/12/2021 13:15,156.7,,
1/12/2021 13:30,158.6,,
1/12/2021 13:45,161.7,,
1/12/2021 14:00,162.6,,
1/12/2021 14:15,163.0,,
1/12/2021 14:30,157.8,,
1/12/2021 14:45,157.5,,
1/12/2021 15:00,158.0,,
1/12/2021 15:15,155.3,,
1/12/2021 15:30,153.9,,
1/12/2021 15:45,153.4,,
1/12/2021 16:00,154.7,,
1/12/2021 16:15,157.3,,
1/12/2021 16:30,157.0,,
1/12/2021 16:45,154.8,,
1/12/2021 17:00,157.0,,
1/12/2021 17:15,159.7,,
1/12/2021 17:30,160.0,,
1/12/2021 17:45,161.7,,
1/12/2021 18:00,159.3,,
1/12/2021 18:15,162.1,,
1/12/2021 18:30,162.7,,
1/12/2021 18:45,165.1,,
1/12/2021 19:00,167.5,,
1/12/2021 19:15,166.8,,
1/12/2021 19:30,164.8,,
1/12/2021 19:45,165.1,,
1/12/2021 20:00,168.4,,
1/12/2021 20:15,169.2,,
1/12/2021 20:30,167.5,,
1/12/2021 20:45,167.5,,
1/12/2021 21:00,164.6,,
1/12/2021 21:15,164.7,,
1/12/2021 21:30,165.1,,
1/12/2021 21:45,162.1,,
1/12/2021 22:00,161.6,,
1/12/2021 22:15,160.3,,
1/12/2021 22:30,159.2,,
1/12/2021 22:45,159.5,,
1/12/2021 23:00,161.3,,
1/12/2021 23:15,160.3,,
1/12/2021 23:30,160.4,,
1/12/2021 23:45,161.4,,
1/13/2021 0:00,162.9,,
1/13/2021 0:15,170.1,,
1/13/2021 0:30,180.6,,
1/13/2021 0:45,226.6,,
1/13/2021 1:00,230.8,,
1/13/2021 1:15,258.4,,
1/13/2021 1:30,227.9,,
1/13/2021 1:45,215.4,,
1/13/2021 2:00,211.2,,
1/13/2021 2:15,204.7,,
1/13/2021 2:30,198.1,,
1/13/2021 2:45,193.2,,
1/13/2021 3:00,192.8,,
1/13/2021 3:15,190.8,,
1/13/2021 3:30,189.2,,
1/13/2021 3:45,191.6,,
1/13/2021 4:00,194.7,,
1/13/2021 4:15,196.4,,
1/13/2021 4:30,196.1,,
1/13/2021 4:45,199.8,,
1/13/2021 5:00,203.4,,
1/13/2021 5:15,205.5,,
1/13/2021 5:30,205.2,,
1/13/2021 5:45,205.3,,
1/13/2021 6:00,205.5,,
1/13/2021 6:15,206.0,,
1/13/2021 6:30,211.6,,
1/13/2021 6:45,208.2,,
1/13/2021 7:00,208.7,,
1/13/2021 7:15,205.9,,
1/13/2021 7:30,206.4,,
1/13/2021 7:45,207.4,,
1/13/2021 8:00,205.5,,
1/13/2021 8:15,204.6,,
1/13/2021 8:30,201.6,,
1/13/2021 8:45,198.0,,
1/13/2021 9:00,197.2,,
1/13/2021 9:15,194.6,,
1/13/2021 9:30,190.3,,
1/13/2021 9:45,190.0,,
1/13/2021 10:00,192.1,,
1/13/2021 10:15,188.8,,
1/13/2021 10:30,187.2,,
1/13/2021 10:45,184.3,,
1/13/2021 11:00,182.0,,
1/13/2021 11:15,181.2,,
1/13/2021 11:30,177.7,,
1/13/2021 11:45,177.4,,
1/13/2021 12:00,174.9,,
1/13/2021 12:15,174.9,,
1/13/2021 12:30,172.5,,
1/13/2021 12:45,171.6,,
1/13/2021 13:00,170.1,,
1/13/2021 13:15,167.0,,
1/13/2021 13:30,166.7,,
1/13/2021 13:45,166.1,,
1/13/2021 14:00,165.5,,
1/13/2021 14:15,166.6,,
1/13/2021 14:30,167.3,,
1/13/2021 14:45,165.7,,
1/13/2021 15:00,162.1,,
1/13/2021 15:15,162.3,,
1/13/2021 15:30,161.4,,
1/13/2021 15:45,157.6,,
1/13/2021 16:00,159.7,,
1/13/2021 16:15,156.6,,
1/13/2021 16:30,156.2,,
1/13/2021 16:45,156.7,,
1/13/2021 17:00,151.8,,
1/13/2021 17:15,151.9,,
1/13/2021 17:30,153.4,,
1/13/2021 17:45,150.6,,
1/13/2021 18:00,150.2,,
1/13/2021 18:15,149.0,,
1/13/2021 18:30,149.5,,
1/13/2021 18:45,148.3,,
1/13/2021 19:00,148.1,,
1/13/2021 19:15,148.1,,
1/13/2021 19:30,147.3,,
1/13/2021 19:45,144.2,,
1/13/2021 20:00,143.5,,
1/13/2021 20:15,140.9,,
1/13/2021 20:30,141.7,,
1/13/2021 20:45,141.7,,
1/13/2021 21:00,140.0,,
1/13/2021 21:15,139.5,,
1/13/2021 21:30,138.4,,
1/13/2021 21:45,136.6,,
1/13/2021 22:00,136.9,,
1/13/2021 22:15,136.5,,
1/13/2021 22:30,135.4,,
1/13/2021 22:45,135.5,,
1/13/2021 23:00,134.3,,
1/13/2021 23:15,132.6,,
1/13/2021 23:30,132.3,,
1/13/2021 23:45,132.0,,
1/14/2021 0:00,131.6,,
1/14/2021 0:15,132.6,,
1/14/2021 0:30,133.4,,
1/14/2021 0:45,131.8,,
1/14/2021 1:00,131.8,,
1/14/2021 1:15,128.6,,
1/14/2021 1:30,128.7,,
1/14/2021 1:45,127.0,,
1/14/2021 2:00,127.2,,
1/14/2021 2:15,126.5,,
1/14/2021 2:30,127.7,,
1/14/2021 2:45,127.3,,
1/14/2021 3:00,126.2,,
1/14/2021 3:15,125.1,,
1/14/2021 3:30,124.0,,
1/14/2021 3:45,123.6,,
1/14/2021 4:00,122.7,,
1/14/2021 4:15,122.4,,
1/14/2021 4:30,122.9,,
1/14/2021 4:45,123.1,,
1/14/2021 5:00,120.8,,
1/14/2021 5:15,122.3,,
1/14/2021 5:30,120.6,,
1/14/2021 5:45,119.9,,
1/14/2021 6:00,119.2,,
1/14/2021 6:15,120.1,,
1/14/2021 6:30,117.2,,
1/14/2021 6:45,117.5,,
1/14/2021 7:00,115.3,,
1/14/2021 7:15,114.2,,
1/14/2021 7:30,115.5,,
1/14/2021 7:45,113.8,,
1/14/2021 8:00,115.7,,
1/14/2021 8:15,113.4,,
1/14/2021 8:30,112.5,,
1/14/2021 8:45,111.4,,
1/14/2021 9:00,111.8,,
1/14/2021 9:15,111.7,,
1/14/2021 9:30,112.4,,
1/14/2021 9:45,111.0,,
1/14/2021 10:00,110.4,,
1/14/2021 10:15,110.3,,
1/14/2021 10:30,109.0,,
1/14/2021 10:45,109.7,,
1/14/2021 11:00,108.5,,
1/14/2021 11:15,107.9,,
1/14/2021 11:30,108.6,,
1/14/2021 11:45,108.1,,
1/14/2021 12:00,107.6,,
1/14/2021 12:15,106.9,,
1/14/2021 12:30,106.7,,
1/14/2021 12:45,106.0,,
1/14/2021 13:00,106.1,,
1/14/2021 13:15,105.6,,
1/14/2021 13:30,104.9,,
1/14/2021 13:45,104.7,,
1/14/2021 14:00,104.6,,
1/14/2021 14:15,105.9,,
1/14/2021 14:30,104.8,,
1/14/2021 14:45,103.5,,
1/14/2021 15:00,103.8,,
1/14/2021 15:15,103.0,,
1/14/2021 15:30,102.6,,
1/14/2021 15:45,102.1,,
1/14/2021 16:00,102.6,,
1/14/2021 16:15,103.3,,
1/14/2021 16:30,102.1,,
1/14/2021 16:45,100.6,,
1/14/2021 17:00,101.1,,
1/14/2021 17:15,101.6,,
1/14/2021 17:30,102.0,,
1/14/2021 17:45,101.3,,
1/14/2021 18:00,101.0,,
1/14/2021 18:15,100.8,,
1/14/2021 18:30,101.2,,
1/14/2021 18:45,99.8,,
1/14/2021 19:00,99.3,,
1/14/2021 19:15,99.0,,
1/14/2021 19:30,99.8,,
1/14/2021 19:45,99.0,,
1/14/2021 20:00,99.1,,
1/14/2021 20:15,99.2,,
1/14/2021 20:30,99.5,,
1/14/2021 20:45,98.5,,
1/14/2021 21:00,98.4,,
1/14/2021 21:15,99.6,,
1/14/2021 21:30,97.2,,
1/14/2021 21:45,96.3,,
1/14/2021 22:00,96.8,,
1/14/2021 22:15,97.2,,
1/14/2021 22:30,96.5,,
1/14/2021 22:45,97.0,,
1/14/2021 23:00,95.3,,
1/14/2021 23:15,95.7,,
1/14/2021 23:30,96.2,,
1/14/2021 23:45,95.0,,
1/15/2021 0:00,95.5,,
1/15/2021 0:15,95.7,,
1/15/2021 0:30,94.7,,
1/15/2021 0:45,95.9,,
1/15/2021 1:00,94.3,,
1/15/2021 1:15,93.8,,
1/15/2021 1:30,95.1,,
1/15/2021 1:45,94.2,,
1/15/2021 2:00,93.5,,
1/15/2021 2:15,94.1,,
1/15/2021 2:30,94.3,,
1/15/2021 2:45,97.7,,
1/15/2021 3:00,96.4,,
1/15/2021 3:15,96.7,,
1/15/2021 3:30,96.7,,
1/15/2021 3:45,97.7,,
1/15/2021 4:00,99.5,,
1/15/2021 4:15,97.4,,
1/15/2021 4:30,97.2,,
1/15/2021 4:45,95.2,,
1/15/2021 5:00,95.8,,
1/15/2021 5:15,95.0,,
1/15/2021 5:30,93.9,,
1/15/2021 5:45,94.2,,
1/15/2021 6:00,93.3,,
1/15/2021 6:15,94.8,,
1/15/2021 6:30,93.0,,
1/15/2021 6:45,94.3,,
1/15/2021 7:00,93.0,,
1/15/2021 7:15,93.2,,
1/15/2021 7:30,93.0,,
1/15/2021 7:45,94.0,,
1/15/2021 8:00,93.0,,
1/15/2021 8:15,93.1,,
1/15/2021 8:30,92.8,,
1/15/2021 8:45,93.0,,
1/15/2021 9:00,94.5,,
1/15/2021 9:15,93.3,,
1/15/2021 9:30,94.0,,
1/15/2021 9:45,93.9,,
1/15/2021 10:00,93.3,,
1/15/2021 10:15,92.6,,
1/15/2021 10:30,92.7,,
1/15/2021 10:45,93.0,,
1/15/2021 11:00,93.4,,
1/15/2021 11:15,93.7,,
1/15/2021 11:30,93.7,,
1/15/2021 11:45,93.9,,
1/15/2021 12:00,92.4,,
1/15/2021 12:15,93.3,,
1/15/2021 12:30,92.6,,
1/15/2021 12:45,92.8,,
1/15/2021 13:00,93.8,,
1/15/2021 13:15,92.9,,
1/15/2021 13:30,92.0,,
1/15/2021 13:45,92.4,,
1/15/2021 14:00,91.8,,
1/15/2021 14:15,91.0,,
1/15/2021 14:30,91.5,,
1/15/2021 14:45,90.8,,
1/15/2021 15:00,91.4,,
1/15/2021 15:15,91.1,,
1/15/2021 15:30,90.4,,
1/15/2021 15:45,90.6,,
1/15/2021 16:00,90.8,,
1/15/2021 16:15,89.8,,
1/15/2021 16:30,90.3,,
1/15/2021 16:45,90.8,,
1/15/2021 17:00,90.2,,
1/15/2021 17:15,91.1,,
1/15/2021 17:30,89.7,,
1/15/2021 17:45,90.7,,
1/15/2021 18:00,88.9,,
1/15/2021 18:15,89.0,,
1/15/2021 18:30,90.3,,
1/15/2021 18:45,89.6,,
1/15/2021 19:00,89.8,,
1/15/2021 19:15,90.0,,
1/15/2021 19:30,89.6,,
1/15/2021 19:45,89.0,,
1/15/2021 20:00,88.1,,
1/15/2021 20:15,88.4,,
1/15/2021 20:30,88.2,,
1/15/2021 20:45,87.4,,
1/15/2021 21:00,88.7,,
1/15/2021 21:15,87.9,,
1/15/2021 21:30,88.5,,
1/15/2021 21:45,88.4,,
1/15/2021 22:00,88.0,,
1/15/2021 22:15,88.2,,
1/15/2021 22:30,86.7,,
1/15/2021 22:45,87.7,,
1/15/2021 23:00,87.0,,
1/15/2021 23:15,87.6,,
1/15/2021 23:30,87.6,,
1/15/2021 23:45,86.5,,
1/16/2021 0:00,87.0,,
1/16/2021 0:15,86.1,,
1/16/2021 0:30,86.0,,
1/16/2021 0:45,86.8,,
1/16/2021 1:00,86.3,,
1/16/2021 1:15,86.0,,
1/16/2021 1:30,86.2,,
1/16/2021 1:45,86.3,,
1/16/2021 2:00,85.7,,
1/16/2021 2:15,85.6,,
1/16/2021 2:30,85.2,,
1/16/2021 2:45,85.1,,
1/16/2021 3:00,85.6,,
1/16/2021 3:15,84.9,,
1/16/2021 3:30,84.1,,
1/16/2021 3:45,84.6,,
1/16/2021 4:00,85.1,,
1/16/2021 4:15,83.7,,
1/16/2021 4:30,83.9,,
1/16/2021 4:45,83.7,,
1/16/2021 5:00,83.1,,
1/16/2021 5:15,82.7,,
1/16/2021 5:30,82.6,,
1/16/2021 5:45,82.4,,
1/16/2021 6:00,81.7,,
1/16/2021 6:15,81.7,,
1/16/2021 6:30,82.1,,
1/16/2021 6:45,81.4,,
1/16/2021 7:00,80.9,,
1/16/2021 7:15,81.1,,
1/16/2021 7:30,80.1,,
1/16/2021 7:45,78.7,,
1/16/2021 8:00,78.2,,
1/16/2021 8:15,78.9,,
1/16/2021 8:30,77.4,,
1/16/2021 8:45,79.6,,
1/16/2021 9:00,77.1,,
1/16/2021 9:15,77.8,,
1/16/2021 9:30,77.8,,
1/16/2021 9:45,77.6,,
1/16/2021 10:00,78.1,,
1/16/2021 10:15,76.0,,
1/16/2021 10:30,76.6,,
1/16/2021 10:45,76.0,,
1/16/2021 11:00,76.3,,
1/16/2021 11:15,75.5,,
1/16/2021 11:30,75.0,,
1/16/2021 11:45,75.5,,
1/16/2021 12:00,75.5,,
1/16/2021 12:15,75.2,,
1/16/2021 12:30,75.4,,
1/16/2021 12:45,73.8,,
1/16/2021 13:00,73.6,,
1/16/2021 13:15,74.4,,
1/16/2021 13:30,73.8,,
1/16/2021 13:45,74.8,,
1/16/2021 14:00,74.1,,
1/16/2021 14:15,74.3,,
1/16/2021 14:30,73.0,,
1/16/2021 14:45,73.8,,
1/16/2021 15:00,73.4,,
1/16/2021 15:15,72.9,,
1/16/2021 15:30,73.2,,
1/16/2021 15:45,73.4,,
1/16/2021 16:00,73.2,,
1/16/2021 16:15,72.3,,
1/16/2021 16:30,71.3,,
1/16/2021 16:45,71.3,,
1/16/2021 17:00,71.7,,
1/16/2021 17:15,71.5,,
1/16/2021 17:30,72.0,,
1/16/2021 17:45,71.8,,
1/16/2021 18:00,71.1,,
1/16/2021 18:15,70.8,,
1/16/2021 18:30,71.7,,
1/16/2021 18:45,71.1,,
1/16/2021 19:00,71.2,,
1/16/2021 19:15,70.0,,
1/16/2021 19:30,71.7,,
1/16/2021 19:45,69.1,,
1/16/2021 20:00,70.3,,
1/16/2021 20:15,70.2,,
1/16/2021 20:30,69.3,,
1/16/2021 20:45,70.2,,
1/16/2021 21:00,69.0,,
1/16/2021 21:15,68.8,,
1/16/2021 21:30,69.1,,
1/16/2021 21:45,69.6,,
1/16/2021 22:00,69.4,,
1/16/2021 22:15,67.9,,
1/16/2021 22:30,69.8,,
1/16/2021 22:45,69.0,,
1/16/2021 23:00,68.1,,
1/16/2021 23:15,69.0,,
1/16/2021 23:30,69.3,,
1/16/2021 23:45,69.6,,
1/17/2021 0:00,68.9,,
1/17/2021 0:15,69.2,,
1/17/2021 0:30,68.7,,
1/17/2021 0:45,68.0,,
1/17/2021 1:00,67.5,,
1/17/2021 1:15,67.7,,
1/17/2021 1:30,68.3,,
1/17/2021 1:45,67.7,,
1/17/2021 2:00,68.3,,
1/17/2021 2:15,69.1,,
1/17/2021 2:30,70.3,,
1/17/2021 2:45,70.0,,
1/17/2021 3:00,70.7,,
1/17/2021 3:15,70.0,,
1/17/2021 3:30,69.7,,
1/17/2021 3:45,68.7,,
1/17/2021 4:00,69.4,,
1/17/2021 4:15,68.7,,
1/17/2021 4:30,69.1,,
1/17/2021 4:45,68.7,,
1/17/2021 5:00,68.2,,
1/17/2021 5:15,68.1,,
1/17/2021 5:30,68.7,,
1/17/2021 5:45,66.4,,
1/17/2021 6:00,68.0,,
1/17/2021 6:15,66.6,,
1/17/2021 6:30,67.7,,
1/17/2021 6:45,67.2,,
1/17/2021 7:00,66.6,,
1/17/2021 7:15,67.1,,
1/17/2021 7:30,66.6,,
1/17/2021 7:45,65.7,,
1/17/2021 8:00,66.5,,
1/17/2021 8:15,66.5,,
1/17/2021 8:30,67.1,,
1/17/2021 8:45,65.3,,
1/17/2021 9:00,66.1,,
1/17/2021 9:15,66.8,,
1/17/2021 9:30,66.1,,
1/17/2021 9:45,66.4,,
1/17/2021 10:00,65.8,,
1/17/2021 10:15,65.2,,
1/17/2021 10:30,65.5,,
1/17/2021 10:45,65.5,,
1/17/2021 11:00,65.4,,
1/17/2021 11:15,66.4,,
1/17/2021 11:30,64.3,,
1/17/2021 11:45,64.5,,
